5.605908	9.610127	Meta DuEwa Jones
10.718988	19.035444	Elizabeth Alexander
20.575529	66.377641	Meta DuEwa Jones
66.624055	186.257818	Elzabeth Alexander
186.257818	251.156978	Meta DuEwa Jones
251.156978	303.350441	Meta DuEwa Jones
302.503394	385.575551	Elizabeth Alexander
382.402977	383.203821	Meta DuEwa Jones
384.959518	386.961628	Meta DuEwa Jones
385.575551	389.287155	Elizabeth Alexander
387.154138	391.058252	Meta DuEwa Jones
389.602872	408.476608	Elizabeth Alexander
408.476608	495.506782	Meta DuEwa Jones
495.506782	660.326623	Elizabeth Alexander
508.073871	508.96712	Meta DuEwa Jones
606.577675	607.101304	Meta DuEwa Jones
609.442232	610.212274	Meta DuEwa Jones
660.326623	662.513543	Meta DuEwa Jones
661.466286	662.944767	Elizabeth Alexander
662.944767	742.012705	Meta DuEwa Jones
741.365869	767.855322	Elizabeth Alexander
767.732115	768.286546	Meta DuEwa Jones
768.286546	801.028742	Elizabeth Alexander
801.028742	911.760816	Elizabeth Alexander
911.760816	951.464194	Elizabeth Alexander
951.464194	955.437612	Meta DuEwa Jones
952.757865	954.066937	Elizabeth Alexander
955.437612	1044.485297	Meta DuEwa Jones
962.737613	964.092887	Elizabeth Alexander
991.567994	993.693311	Elizabeth Alexander
998.621581	999.915252	Elizabeth Alexander
1038.663778	1039.80344	Elizabeth Alexander
1044.238884	1231.174338	Elizabeth Alexander
1084.927916	1085.266734	Meta DuEwa Jones
1105.719056	1106.5199	Meta DuEwa Jones
1231.174338	1231.975182	Meta DuEwa Jones
1231.759571	1282.42835	Elizabeth Alexander
1242.786575	1244.480668	Meta DuEwa Jones
1282.089531	1283.290797	Meta DuEwa Jones
1283.290797	1305.344807	Elizabeth Alexander
1305.344807	1307.254512	Meta DuEwa Jones
1305.683626	1335.46886	Elizabeth Alexander
1335.46886	1337.871392	Meta DuEwa Jones
1337.255358	1362.143123	Elizabeth Alexander
1362.143123	1367.132997	Meta DuEwa Jones
1364.484051	1372.708103	Elizabeth Alexander
1370.921605	1384.412745	Meta DuEwa Jones
1377.205149	1377.851985	Elizabeth Alexander
1381.671394	1389.61823	Elizabeth Alexander
1389.833842	1403.756206	Meta DuEwa Jones
1403.756206	1444.322031	Elizabeth Alexander
1444.322031	1446.84777	Meta DuEwa Jones
1445.738909	1541.347354	Elizabeth Alexander
1542.641024	1544.365919	Meta DuEwa Jones
1544.365919	1564.941448	Elizabeth Alexander
1564.941448	1566.419929	Meta DuEwa Jones
1565.988705	1578.740605	Elizabeth Alexander
1578.740605	1601.164235	Meta DuEwa Jones
1601.041028	1704.07268	Elizabeth Alexander
1702.409389	1709.401372	Meta DuEwa Jones
1705.828376	1723.292934	Elizabeth Alexander
1723.292934	1743.252429	Meta DuEwa Jones
1743.252429	1784.773107	Elizabeth Alexander
1784.773107	1785.573951	Meta DuEwa Jones
1785.573951	1844.497583	Elizabeth Alexander
1844.497583	1845.298427	Meta DuEwa Jones
1845.298427	1850.442309	Elizabeth Alexander
1850.442309	1853.18366	Meta DuEwa Jones
1852.783238	1889.406447	Elizabeth Alexander
1889.406447	1893.164253	Meta DuEwa Jones
1891.716574	1893.164253	Elizabeth Alexander
1893.164253	1895.751595	Speaker Unknown
1894.889148	1897.230076	Elizabeth Alexander
1895.751595	1898.40054	Meta DuEwa Jones
1897.230076	1911.383452	Elizabeth Alexnder
1899.571004	1901.403705	Meta DuEwa
1910.79822	1913.647377	Meta DuEwa Jones
1911.475858	2014.861729	Elizabeth Alexander
2015.477763	2016.987046	Speaker Unknown
2016.771434	2018.496328	Meta DuEwa Jones
2016.771434	2018.249915	Elizabeth Alexander
2017.603079	2019.543586	Speaker Unknown
2019.543586	2088.754983	Meta DuEwa Jones
2019.543586	2021.145274	Elizabeth Alexander
2088.754983	2116.907727	Elizabeth Alexander
2116.907727	2118.2322	Meta DuEwa Jones
2117.893381	2166.683257	Elizabeth Alexander
2166.683257	2170.00984	Meta DuEwa Jones
2168.623764	2178.819123	Elizabeth Alexander
2178.819123	2182.299714	Meta DuEwa Jones
2182.299714	2185.13347	Elizabeth Alexander
2184.671444	2192.587478	Speaker Unknown
2188.367647	2189.476508	Meta DuEwa Jones
